sku_id,category,name,mrp,discount,available_quantity,selling_price,weight,out_of_stock,quantity,revenue,inventory_value,price_per_gram,estimated_profit,weight_category,city,state,region,latitude,longitude,warehouse,reorder_level,stock_status,revenue_band
2792,Personal Care,Godrej Protekt Germ Fighter Handwash,99.0,0,6,99.0,750,False,750,594.0,594.0,0.132,106.92,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
2793,Personal Care,Dettol Hand Sanitizer,100.0,5,6,95.0,200,False,200,570.0,600.0,0.475,102.6,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Medium Revenue
2794,Personal Care,Dabur Amla Hair Oil,88.0,0,2,88.0,180,False,180,176.0,176.0,0.4888888888888889,31.68,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
2795,Personal Care,Dettol Original Liquid Handwash,89.0,4,6,85.0,200,False,200,510.0,534.0,0.425,91.8,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
2796,Personal Care,L'Oreal Paris Total Repair 5 Conditioner,199.0,0,6,199.0,192,False,180,1194.0,1194.0,1.0364583333333333,214.92000000000002,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
2797,Personal Care,Patanjali Saundarya Aloe Vera Gel,90.0,0,5,90.0,150,False,150,450.0,450.0,0.6,81.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
2798,Personal Care,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,195.0,10,4,174.0,180,False,180,696.0,780.0,0.9666666666666667,125.28,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
2799,Personal Care,Clean & Clear Pimple Clearing Face Wash,130.0,10,2,117.0,80,False,80,234.0,260.0,1.4625,42.12,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2800,Personal Care,Himalaya Anti Dandruff Shampoo,140.0,8,2,128.0,200,False,200,256.0,280.0,0.64,46.08,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
2801,Personal Care,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,30.0,3,6,29.0,406,False,7,174.0,180.0,0.07142857142857142,31.32,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Low Revenue
2802,Personal Care,Savlon Moisture Shield Hand Wash,99.0,4,6,95.0,750,False,750,570.0,594.0,0.12666666666666668,102.6,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
2803,Personal Care,Dove Intense Repair Conditioner,190.0,14,6,162.0,175,False,80,972.0,1140.0,0.9257142857142857,174.96,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
2804,Personal Care,Dabur Gulabari Rose Glow Face Cleanse,75.0,5,4,71.0,100,False,100,284.0,300.0,0.71,51.12,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
2805,Personal Care,Parachute Jasmine Hair Oil,82.0,9,6,74.0,190,False,190,444.0,492.0,0.3894736842105263,79.92,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
2806,Personal Care,Johnson's Baby Skincare Wipes,79.0,6,6,74.0,1160,False,20,444.0,474.0,0.06379310344827586,79.92,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
2807,Personal Care,Dettol Skincare Liquid Hand Wash,79.0,0,6,79.0,200,False,200,474.0,474.0,0.395,85.32,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
2808,Personal Care,Old Spice Original Lather Shaving Cream,75.0,9,6,68.0,70,False,70,408.0,450.0,0.9714285714285714,73.44,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
2809,Personal Care,Veet Hair Removal Cream Dry Skin,135.0,5,5,128.0,50,False,50,640.0,675.0,2.56,115.19999999999999,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2810,Personal Care,L'Oreal Paris Total Repair 5 Shampoo,265.0,0,2,265.0,396,False,360,530.0,530.0,0.6691919191919192,95.39999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
2811,Personal Care,Fiama Menthol & Magnolia Cooling Gel Bar Soap,160.0,11,6,141.0,375,False,375,846.0,960.0,0.376,152.28,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
2812,Personal Care,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,140.0,15,6,119.0,5,False,4,714.0,840.0,23.8,128.51999999999998,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
2813,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,99.0,0,3,99.0,232,False,4,297.0,297.0,0.4267241379310345,53.46,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
2814,Personal Care,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,250.0,10,3,225.0,30,False,30,675.0,750.0,7.5,121.5,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
2815,Personal Care,Clinic Plus Strong & Long Health Shampoo,499.0,10,3,449.0,650,False,650,1347.0,1497.0,0.6907692307692308,242.45999999999998,Medium,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,High Revenue
2816,Personal Care,Johnson's Baby No More Tears Baby Shampoo,98.0,0,5,98.0,100,False,100,490.0,490.0,0.98,88.2,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2817,Personal Care,Colgate Zig Zag Toothbrush,120.0,0,3,120.0,348,False,6,360.0,360.0,0.3448275862068966,64.8,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
2818,Personal Care,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),189.0,0,6,189.0,1500,False,1500,1134.0,1134.0,0.126,204.11999999999998,Large,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
2819,Personal Care,Colgate Sensitive Everyday Protection Anticavity Toothpaste,75.0,0,6,75.0,40,False,40,450.0,450.0,1.875,81.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
2820,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,330.0,2,6,323.0,30,False,30,1938.0,1980.0,10.766666666666667,348.84000000000003,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
2821,Personal Care,Garnier Colour Naturals Hair Colour - 1 Natural Black,80.0,0,1,80.0,60,False,60,80.0,80.0,1.3333333333333333,14.399999999999999,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
2822,Personal Care,Axe Pulse Men's Deodorant,210.0,0,6,210.0,150,False,150,1260.0,1260.0,1.4,226.79999999999998,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
2823,Personal Care,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,99.0,0,6,99.0,232,False,4,594.0,594.0,0.4267241379310345,106.92,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
2824,Personal Care,Whisper Ultra Clean Wings XL+  Pouch,449.0,7,6,415.0,44,False,44,2490.0,2694.0,9.431818181818182,448.20000000000005,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
2825,Personal Care,Whisper Choice Regular Sanitary Pads,90.0,0,6,90.0,1160,False,20,540.0,540.0,0.07758620689655173,97.19999999999999,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Medium Revenue
2826,Personal Care,Axe Dark Temptation Men's Deodorant,210.0,7,5,194.0,150,False,150,970.0,1050.0,1.2933333333333332,174.60000000000002,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
2827,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,150.0,0,4,150.0,180,False,180,600.0,600.0,0.8333333333333334,108.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
2828,Personal Care,Clinic Plus Strength & Shine Shampoo With Egg Protein ,105.0,0,2,105.0,175,False,175,210.0,210.0,0.6,37.8,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
2829,Personal Care,Engage M1 Perfume Spray for Men ,210.0,7,6,194.0,120,False,120,1164.0,1260.0,1.6166666666666667,209.52,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
2830,Personal Care,Tresemme Keratin Smooth Conditioner,380.0,0,3,380.0,340,False,340,1140.0,1140.0,1.1176470588235294,205.2,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,High Revenue
2831,Personal Care,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,0,1,180.0,100,False,100,180.0,180.0,1.8,32.4,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2832,Personal Care,Origami Aloe Vera Wipes,75.0,13,4,65.0,25,False,25,260.0,300.0,2.6,46.8,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
2833,Personal Care,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",195.0,10,6,174.0,150,False,150,1044.0,1170.0,1.16,187.92000000000002,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
2834,Personal Care,Gellette Presto Ready Shaver,20.0,0,1,20.0,58,False,1,20.0,20.0,0.3448275862068966,3.5999999999999996,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
2835,Personal Care,Colgate Max Fresh Plax Mouthwash - Fresh Mint,150.0,20,5,120.0,250,False,250,600.0,750.0,0.48,107.99999999999999,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
2836,Personal Care,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,99.0,0,6,99.0,232,False,4,594.0,594.0,0.4267241379310345,106.92,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
2837,Personal Care,Godrej Protekt,99.0,0,3,99.0,750,False,750,297.0,297.0,0.132,53.46,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
2838,Personal Care,Colgate Total Charcoal Anticavity Toothpaste,110.0,10,3,99.0,120,False,120,297.0,330.0,0.825,53.46,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
2839,Personal Care,Colgate Kids 0-2 Extra Soft Tooth Brush,30.0,16,6,25.0,58,False,1,150.0,180.0,0.43103448275862066,27.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
2840,Personal Care,Gillete Mach3 ,260.0,10,6,234.0,116,False,2,1404.0,1560.0,2.0172413793103448,252.71999999999997,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
2841,Personal Care,Maybelline New York Colossal Kajal Black,149.0,0,2,149.0,0,False,0,298.0,298.0,,53.64,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
2842,Personal Care,Godrej Cinthol Lime Talc,55.0,0,3,55.0,100,False,100,165.0,165.0,0.55,29.700000000000003,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
2843,Personal Care,Hamam Soap Bar Neem Tulsi and Aloe Vera,58.0,0,6,58.0,150,False,150,348.0,348.0,0.38666666666666666,62.64,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Low Revenue
2844,Personal Care,"Godrej Expert Rich Crème, Burgundy",33.0,0,6,33.0,20,False,20,198.0,198.0,1.65,35.64,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
2845,Personal Care,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,120.0,10,4,108.0,232,False,4,432.0,480.0,0.46551724137931033,77.75999999999999,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
2846,Personal Care,Nivea Creme All Season Multi-Purpose Cream ,175.0,10,4,157.0,100,False,100,628.0,700.0,1.57,113.03999999999999,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
2847,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99.0,0,1,99.0,232,False,4,99.0,99.0,0.4267241379310345,17.82,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2848,Personal Care,Mamaearth 100% Natural Berry Blast Kids Toothpaste,149.0,10,4,134.0,50,False,50,536.0,596.0,2.68,96.47999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2849,Personal Care,HImalaya Gentle Baby Wipes,200.0,10,3,180.0,72,False,72,540.0,600.0,2.5,97.19999999999999,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2850,Personal Care,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,340.0,12,6,298.0,28,False,28,1788.0,2040.0,10.642857142857142,321.84000000000003,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
2851,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,0,1,620.0,172,False,172,620.0,620.0,3.604651162790698,111.6,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
2852,Personal Care,Fem Fairness Naturals Saffron Skin Bleach,85.0,15,4,72.0,64,False,64,288.0,340.0,1.125,51.839999999999996,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
2853,Personal Care,Engage Woman Blush Body Deo Spray,195.0,10,5,174.0,150,False,150,870.0,975.0,1.16,156.6,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
2854,Personal Care,Dove Pink Rosa Beauty Bathinhg Bar,60.0,0,6,60.0,100,False,100,360.0,360.0,0.6,64.8,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Low Revenue
2855,Personal Care,Sebamed Cleansing Bar,99.0,10,4,89.0,100,False,100,356.0,396.0,0.89,64.08,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2856,Personal Care,Pampers Premium Care Pants - Large,1099.0,18,2,899.0,44,False,44,1798.0,2198.0,20.431818181818183,323.64,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,High Revenue
2857,Personal Care,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199.0,20,2,159.0,150,False,150,318.0,398.0,1.06,57.239999999999995,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
2858,Personal Care,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",620.0,0,6,620.0,172,False,172,3720.0,3720.0,3.604651162790698,669.5999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
2859,Personal Care,Patanjali Kesh Kanti Natural Hair Cleanser,75.0,9,4,68.0,200,False,200,272.0,300.0,0.34,48.96,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
2860,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,149.0,0,6,149.0,600,False,600,894.0,894.0,0.24833333333333332,160.92000000000002,Medium,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
2861,Personal Care,Pantene Advanced Control Hair Fall Solution Shampoo,120.0,6,5,112.0,180,False,180,560.0,600.0,0.6222222222222222,100.8,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
2862,Personal Care,Veet Full Body Waxing Kit For Dry Skin,235.0,7,6,218.0,1160,False,20,1308.0,1410.0,0.1879310344827586,235.44,Large,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
2863,Personal Care,Johnson's Baby Skincare Wipes,245.0,9,6,221.0,72,False,72,1326.0,1470.0,3.0694444444444446,238.68,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
2864,Personal Care,Gillette Lemon Lime Shaving Foam,199.0,11,4,177.0,196,False,196,708.0,796.0,0.9030612244897959,127.44,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2865,Personal Care,Old Spice After Shave Lotion Musk,215.0,6,3,200.0,100,False,100,600.0,645.0,2.0,108.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2866,Personal Care,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,315.0,0,4,315.0,30,False,30,1260.0,1260.0,10.5,226.79999999999998,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,High Revenue
2867,Personal Care,Himalaya Baby Powder,80.0,8,4,73.0,100,False,100,292.0,320.0,0.73,52.559999999999995,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
2868,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,225.0,20,4,180.0,250,False,250,720.0,900.0,0.72,129.6,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
2869,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,175.0,0,5,175.0,870,False,15,875.0,875.0,0.20114942528735633,157.5,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Medium Revenue
2870,Personal Care,Johnson's Baby Powder,143.0,0,6,143.0,200,False,200,858.0,858.0,0.715,154.44,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
2871,Personal Care,Dove Cream Beauty Bathing Bar,235.0,9,6,212.0,125,False,125,1272.0,1410.0,1.696,228.95999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
2872,Personal Care,Patanjali Kesh Kanti Shikakai Hair Cleanser,95.0,0,4,95.0,200,False,200,380.0,380.0,0.475,68.39999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
2873,Personal Care,L'Oreal Paris Color Protect Conditioner,199.0,0,3,199.0,192,False,192,597.0,597.0,1.0364583333333333,107.46000000000001,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2874,Personal Care,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199.0,4,5,191.0,250,False,250,955.0,995.0,0.764,171.89999999999998,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
2875,Personal Care,L'Oreal 6 Oil Nourish Conditioner,135.0,0,1,135.0,192,False,192,135.0,135.0,0.703125,24.3,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
2876,Personal Care,Godrej Easy Natural Black Hair Colour,25.0,0,5,25.0,20,False,20,125.0,125.0,1.25,22.5,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
2877,Personal Care,Dabur Gulabari Rose Water Daily Glow,80.0,6,2,75.0,250,False,250,150.0,160.0,0.3,27.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
2878,Personal Care,Himalaya Purifying Neem Face Wash,170.0,10,6,153.0,150,False,150,918.0,1020.0,1.02,165.24,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
2879,Personal Care,Fem Fairness Naturals Gold Skin Bleach,65.0,9,3,59.0,24,False,24,177.0,195.0,2.4583333333333335,31.86,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2880,Personal Care,Whisper Choice Ultra XL Sanitary Pad,133.0,2,5,130.0,1160,False,20,650.0,665.0,0.11206896551724138,117.0,Large,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2881,Personal Care,Dove Dandruff Care Shampoo,158.0,6,5,147.0,180,False,180,735.0,790.0,0.8166666666666667,132.29999999999998,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2882,Personal Care,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,285.0,0,5,285.0,340,False,240,1425.0,1425.0,0.8382352941176471,256.5,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,High Revenue
2883,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,550.0,0,6,550.0,159,False,87,3300.0,3300.0,3.459119496855346,594.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,High Revenue
2884,Personal Care,Mamaearth Onion Hair Oil,399.0,10,6,359.0,150,False,150,2154.0,2394.0,2.3933333333333335,387.72,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
2885,Personal Care,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550.0,0,4,550.0,159,False,159,2200.0,2200.0,3.459119496855346,396.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,High Revenue
2886,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,99.0,10,6,89.0,250,False,250,534.0,594.0,0.356,96.12,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
2887,Personal Care,Oral-B Extra Soft Bristles Sensitive ,98.0,0,4,98.0,232,False,4,392.0,392.0,0.4224137931034483,70.56,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2888,Personal Care,Engage M3 Perfume Spray for Men,200.0,10,3,180.0,120,False,120,540.0,600.0,1.5,97.19999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2889,Personal Care,Mamaearth Deeply Nourishing wash for Babies,199.0,0,4,199.0,200,False,200,796.0,796.0,0.995,143.28,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
2890,Personal Care,Dettol Original Soap (B4G1),260.0,5,6,247.0,625,False,625,1482.0,1560.0,0.3952,266.76,Medium,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
2891,Personal Care,Woodward's Gripe Water,75.0,0,6,75.0,200,False,200,450.0,450.0,0.375,81.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
2892,Personal Care,"MamyPoko Pants Extra Absorb Diapers, New Born",299.0,6,5,279.0,28,False,28,1395.0,1495.0,9.964285714285714,251.1,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,High Revenue
2893,Personal Care,Johnson's Baby Soap,70.0,0,6,70.0,100,False,100,420.0,420.0,0.7,75.6,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
2894,Personal Care,Engage M4 Perfume Spray For Men,200.0,10,6,180.0,120,False,120,1080.0,1200.0,1.5,194.39999999999998,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
2895,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,65.0,10,4,58.0,40,False,40,232.0,260.0,1.45,41.76,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
2896,Personal Care,Dove Hair Fall Rescue Conditioner,190.0,0,4,190.0,175,False,175,760.0,760.0,1.0857142857142856,136.79999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
2897,Personal Care,Himalaya Anti Hair Fall Shampoo,130.0,12,2,114.0,200,False,200,228.0,260.0,0.57,41.04,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
2898,Personal Care,Fiama Peach & Avocado Gel Bar,176.0,10,3,158.0,375,False,375,474.0,528.0,0.42133333333333334,85.32,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
2899,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125.0,0,6,125.0,75,False,75,750.0,750.0,1.6666666666666667,135.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
2900,Personal Care,Fiama Fresh Hand Wash,150.0,6,3,140.0,400,False,400,420.0,450.0,0.35,75.6,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Medium Revenue
2901,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,99.0,10,6,89.0,250,False,250,534.0,594.0,0.356,96.12,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
2902,Personal Care,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160.0,0,5,160.0,232,False,4,800.0,800.0,0.6896551724137931,144.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Medium Revenue
2903,Personal Care,Gillette Mach 3 Turbo Razor,349.0,6,5,325.0,58,False,1,1625.0,1745.0,5.603448275862069,292.5,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,High Revenue
2904,Personal Care,Himalaya Baby Lotion,165.0,12,3,145.0,200,False,200,435.0,495.0,0.725,78.3,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Medium Revenue
